survival	gestation.time	weight
1	0.274911	-0.301116
1	0.274911	-0.301116
1	0.274911	-0.301116
1	0.274911	-0.301116
1	0.274911	-0.301116
1	0.274911	-0.301116
1	0.274911	-0.301116
1	0.274911	-0.301116
1	0.274911	-0.301116
1	0.274911	-0.301116
1	0.274911	-0.301116
1	0.274911	-0.301116
0	0.274911	-0.301116
0	0.274911	-0.301116
1	0.274911	-0.109544
1	0.274911	-0.109544
1	0.274911	-0.109544
1	0.274911	-0.109544
1	0.274911	-0.109544
1	0.274911	-0.109544
1	0.274911	-0.109544
1	0.274911	-0.109544
1	0.274911	-0.109544
1	0.274911	-0.109544
1	0.274911	-0.109544
1	0.274911	-0.109544
1	0.274911	-0.109544
1	0.274911	-0.109544
1	0.274911	-0.109544
1	0.274911	-0.109544
1	0.274911	-0.109544
1	0.274911	-0.109544
1	0.274911	-0.109544
1	0.274911	-0.109544
1	0.274911	-0.109544
1	0.274911	-0.109544
1	0.274911	-0.109544
1	0.274911	-0.109544
1	0.274911	-0.109544
1	0.274911	-0.109544
1	0.274911	-0.109544
1	0.274911	-0.109544
1	0.274911	-0.109544
1	0.274911	-0.109544
1	0.274911	-0.109544
1	0.274911	-0.109544
1	0.274911	-0.109544
1	0.274911	-0.109544
1	0.274911	-0.109544
1	0.274911	-0.109544
1	0.274911	-0.109544
1	0.274911	-0.109544
1	0.274911	-0.109544
1	0.274911	-0.109544
1	0.274911	-0.109544
1	0.274911	-0.109544
1	0.274911	-0.109544
1	0.274911	-0.109544
1	0.274911	-0.109544
1	0.274911	-0.109544
1	0.274911	-0.109544
1	0.274911	-0.109544
1	0.274911	-0.109544
1	0.274911	-0.109544
1	0.274911	-0.109544
1	0.274911	-0.109544
1	0.274911	-0.109544
1	0.274911	-0.109544
1	0.274911	-0.109544
1	0.274911	-0.109544
1	0.274911	-0.109544
1	0.274911	-0.109544
1	0.274911	-0.109544
1	0.274911	-0.109544
1	0.274911	-0.109544
1	0.274911	-0.109544
1	0.274911	-0.109544
1	0.274911	-0.109544
1	0.274911	-0.109544
1	0.274911	-0.109544
1	0.274911	-0.109544
1	0.274911	-0.109544
1	0.274911	-0.109544
1	0.274911	-0.109544
1	0.274911	-0.109544
1	0.274911	-0.109544
1	0.274911	-0.109544
1	0.274911	-0.109544
1	0.274911	-0.109544
1	0.274911	-0.109544
1	0.274911	-0.109544
1	0.274911	-0.109544
1	0.274911	-0.109544
1	0.274911	-0.109544
1	0.274911	-0.109544
1	0.274911	-0.109544
1	0.274911	-0.109544
1	0.274911	-0.109544
1	0.274911	-0.109544
1	0.274911	-0.109544
1	0.274911	-0.109544
1	0.274911	-0.109544
1	0.274911	-0.109544
1	0.274911	-0.109544
1	0.274911	-0.109544
1	0.274911	-0.109544
1	0.274911	-0.109544
1	0.274911	-0.109544
1	0.274911	-0.109544
1	0.274911	-0.109544
1	0.274911	-0.109544
1	0.274911	-0.109544
1	0.274911	-0.109544
1	0.274911	-0.109544
1	0.274911	-0.109544
1	0.274911	-0.109544
1	0.274911	-0.109544
1	0.274911	-0.109544
1	0.274911	-0.109544
1	0.274911	-0.109544
1	0.274911	-0.109544
1	0.274911	-0.109544
1	0.274911	-0.109544
1	0.274911	-0.109544
1	0.274911	-0.109544
1	0.274911	-0.109544
1	0.274911	-0.109544
0	0.274911	-0.109544
0	0.274911	-0.109544
0	0.274911	-0.109544
1	0.274911	0.0820271
1	0.274911	0.0820271
1	0.274911	0.0820271
1	0.274911	0.0820271
1	0.274911	0.0820271
1	0.274911	0.0820271
1	0.274911	0.0820271
1	0.274911	0.0820271
1	0.274911	0.0820271
1	0.274911	0.0820271
1	0.274911	0.0820271
1	0.274911	0.0820271
1	0.274911	0.0820271
1	0.274911	0.0820271
1	0.274911	0.0820271
1	0.274911	0.0820271
1	0.274911	0.0820271
1	0.274911	0.0820271
1	0.274911	0.0820271
1	0.274911	0.0820271
1	0.274911	0.0820271
1	0.274911	0.0820271
1	0.274911	0.0820271
1	0.274911	0.0820271
1	0.274911	0.0820271
1	0.274911	0.0820271
1	0.274911	0.0820271
1	0.274911	0.0820271
1	0.274911	0.0820271
1	0.274911	0.0820271
1	0.274911	0.0820271
1	0.274911	0.0820271
1	0.274911	0.0820271
1	0.274911	0.0820271
1	0.274911	0.0820271
1	0.274911	0.0820271
1	0.274911	0.0820271
1	0.274911	0.0820271
1	0.274911	0.0820271
1	0.274911	0.0820271
1	0.274911	0.0820271
1	0.274911	0.0820271
1	0.274911	0.0820271
1	0.274911	0.0820271
1	0.274911	0.0820271
1	0.274911	0.0820271
1	0.274911	0.0820271
1	0.274911	0.0820271
1	0.274911	0.0820271
1	0.274911	0.0820271
1	0.274911	0.0820271
1	0.274911	0.0820271
1	0.274911	0.0820271
1	0.274911	0.0820271
1	0.274911	0.0820271
1	0.274911	0.0820271
1	0.274911	0.0820271
1	0.274911	0.0820271
1	0.274911	0.0820271
1	0.274911	0.0820271
1	0.274911	0.0820271
1	0.274911	0.0820271
1	0.274911	0.0820271
1	0.274911	0.0820271
1	0.274911	0.0820271
1	0.274911	0.0820271
1	0.274911	0.0820271
1	0.274911	0.0820271
1	0.274911	0.0820271
1	0.274911	0.0820271
1	0.274911	0.0820271
1	0.274911	0.0820271
1	0.274911	0.0820271
1	0.274911	0.0820271
1	0.274911	0.0820271
1	0.274911	0.0820271
1	0.274911	0.0820271
1	0.274911	0.0820271
1	0.274911	0.0820271
1	0.274911	0.0820271
1	0.274911	0.0820271
1	0.274911	0.0820271
1	0.274911	0.0820271
1	0.274911	0.0820271
1	0.274911	0.0820271
1	0.274911	0.0820271
1	0.274911	0.0820271
1	0.274911	0.0820271
1	0.274911	0.0820271
1	0.274911	0.0820271
1	0.274911	0.0820271
1	0.274911	0.0820271
1	0.274911	0.0820271
1	0.274911	0.0820271
1	0.274911	0.0820271
1	0.274911	0.0820271
1	0.274911	0.0820271
1	0.274911	0.0820271
1	0.274911	0.0820271
1	0.274911	0.0820271
1	0.274911	0.0820271
1	0.274911	0.0820271
1	0.274911	0.0820271
1	0.274911	0.0820271
1	0.274911	0.0820271
1	0.274911	0.0820271
1	0.274911	0.0820271
1	0.274911	0.0820271
1	0.274911	0.0820271
1	0.274911	0.0820271
1	0.274911	0.0820271
1	0.274911	0.0820271
1	0.274911	0.0820271
1	0.274911	0.0820271
1	0.274911	0.0820271
1	0.274911	0.0820271
1	0.274911	0.0820271
1	0.274911	0.0820271
1	0.274911	0.0820271
1	0.274911	0.0820271
1	0.274911	0.0820271
1	0.274911	0.0820271
1	0.274911	0.0820271
1	0.274911	0.0820271
1	0.274911	0.0820271
1	0.274911	0.0820271
1	0.274911	0.0820271
1	0.274911	0.0820271
1	0.274911	0.0820271
1	0.274911	0.0820271
1	0.274911	0.0820271
1	0.274911	0.0820271
1	0.274911	0.0820271
1	0.274911	0.0820271
1	0.274911	0.0820271
1	0.274911	0.0820271
1	0.274911	0.0820271
1	0.274911	0.0820271
1	0.274911	0.0820271
1	0.274911	0.0820271
1	0.274911	0.0820271
1	0.274911	0.0820271
1	0.274911	0.0820271
1	0.274911	0.0820271
1	0.274911	0.0820271
1	0.274911	0.0820271
1	0.274911	0.0820271
1	0.274911	0.0820271
1	0.274911	0.0820271
1	0.274911	0.0820271
1	0.274911	0.0820271
1	0.274911	0.0820271
1	0.274911	0.0820271
1	0.274911	0.0820271
1	0.274911	0.0820271
1	0.274911	0.0820271
1	0.274911	0.0820271
1	0.274911	0.0820271
1	0.274911	0.0820271
1	0.274911	0.0820271
1	0.274911	0.0820271
1	0.274911	0.0820271
1	0.274911	0.0820271
0	0.274911	0.0820271
0	0.274911	0.0820271
0	0.274911	0.0820271
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
1	0.274911	0.273599
0	0.274911	0.273599
0	0.274911	0.273599
0	0.274911	0.273599
1	0.274911	0.46517
1	0.274911	0.46517
1	0.274911	0.46517
1	0.274911	0.46517
1	0.274911	0.46517
1	0.274911	0.46517
1	0.274911	0.46517
1	0.274911	0.46517
1	0.274911	0.46517
1	0.274911	0.46517
1	0.274911	0.46517
1	0.274911	0.46517
1	0.274911	0.46517
1	0.274911	0.46517
1	0.274911	0.46517
1	0.274911	0.46517
1	0.274911	0.46517
1	0.274911	0.46517
1	0.274911	0.46517
1	0.274911	0.46517
1	0.274911	0.46517
1	0.274911	0.46517
1	0.274911	0.46517
1	0.274911	0.46517
1	0.274911	0.46517
1	0.274911	0.46517
1	0.274911	0.46517
1	0.274911	0.46517
1	0.274911	0.46517
1	0.274911	0.46517
1	0.274911	0.46517
1	0.274911	0.46517
1	0.274911	0.46517
1	0.274911	0.46517
1	0.274911	0.46517
1	0.274911	0.46517
1	0.274911	0.46517
1	0.274911	0.46517
1	0.274911	0.46517
1	0.274911	0.46517
1	0.274911	0.46517
1	0.274911	0.46517
1	0.274911	0.46517
1	0.274911	0.46517
1	0.274911	0.46517
1	0.274911	0.46517
1	0.274911	0.46517
1	0.274911	0.46517
1	0.274911	0.46517
1	0.274911	0.46517
1	0.274911	0.46517
1	0.274911	0.46517
1	0.274911	0.46517
1	0.274911	0.46517
1	0.274911	0.46517
1	0.274911	0.46517
1	0.274911	0.46517
1	0.274911	0.46517
1	0.274911	0.46517
1	0.274911	0.46517
1	0.274911	0.46517
1	0.274911	0.46517
1	0.274911	0.46517
1	0.274911	0.46517
1	0.274911	0.46517
1	0.274911	0.46517
1	0.274911	0.46517
1	0.274911	0.46517
1	0.274911	0.46517
1	0.274911	0.46517
1	0.274911	0.46517
1	0.274911	0.46517
1	0.274911	0.46517
1	0.274911	0.46517
1	0.274911	0.46517
1	0.274911	0.46517
1	0.274911	0.46517
1	0.274911	0.46517
1	0.274911	0.46517
1	0.274911	0.46517
1	0.274911	0.46517
1	0.274911	0.46517
1	0.274911	0.46517
1	0.274911	0.46517
1	0.274911	0.46517
1	0.274911	0.46517
1	0.274911	0.46517
1	0.274911	0.46517
1	0.274911	0.46517
1	0.274911	0.46517
1	0.274911	0.46517
1	0.274911	0.46517
1	0.274911	0.46517
1	0.274911	0.46517
1	0.274911	0.46517
1	0.274911	0.46517
1	0.274911	0.46517
1	0.274911	0.46517
1	0.274911	0.46517
1	0.274911	0.46517
1	0.274911	0.46517
1	0.274911	0.46517
1	0.274911	0.46517
1	0.274911	0.46517
1	0.274911	0.46517
1	0.274911	0.46517
1	0.274911	0.46517
1	0.274911	0.46517
1	0.274911	0.46517
1	0.274911	0.46517
1	0.274911	0.46517
1	0.274911	0.46517
1	0.274911	0.46517
1	0.274911	0.46517
1	0.274911	0.46517
1	0.274911	0.46517
1	0.274911	0.46517
1	0.274911	0.46517
1	0.274911	0.46517
1	0.274911	0.46517
1	0.274911	0.46517
1	0.274911	0.46517
1	0.274911	0.46517
1	0.274911	0.46517
1	0.274911	0.46517
1	0.274911	0.46517
1	0.274911	0.46517
1	0.274911	0.46517
1	0.274911	0.46517
1	0.274911	0.46517
1	0.274911	0.46517
1	0.274911	0.46517
1	0.274911	0.46517
1	0.274911	0.46517
1	0.274911	0.46517
1	0.274911	0.46517
1	0.274911	0.46517
1	0.274911	0.46517
1	0.274911	0.46517
1	0.274911	0.46517
1	0.274911	0.46517
1	0.274911	0.46517
1	0.274911	0.46517
1	0.274911	0.46517
1	0.274911	0.46517
1	0.274911	0.46517
1	0.274911	0.46517
1	0.274911	0.46517
1	0.274911	0.46517
1	0.274911	0.46517
1	0.274911	0.46517
1	0.274911	0.46517
1	0.274911	0.46517
1	0.274911	0.46517
1	0.274911	0.46517
1	0.274911	0.46517
1	0.274911	0.46517
1	0.274911	0.46517
1	0.274911	0.46517
1	0.274911	0.46517
0	0.274911	0.46517
1	0.274911	0.656742
1	0.274911	0.656742
1	0.274911	0.656742
1	0.274911	0.656742
1	0.274911	0.656742
1	0.274911	0.656742
1	0.274911	0.656742
1	0.274911	0.656742
1	0.274911	0.656742
1	0.274911	0.656742
1	0.274911	0.656742
1	0.274911	0.656742
1	0.274911	0.656742
1	0.274911	0.656742
1	0.274911	0.656742
1	0.274911	0.656742
1	0.274911	0.656742
1	0.274911	0.656742
1	0.274911	0.656742
1	0.274911	0.656742
1	0.274911	0.656742
1	0.274911	0.656742
1	0.274911	0.656742
1	0.274911	0.656742
1	0.274911	0.656742
1	0.274911	0.656742
1	0.274911	0.656742
1	0.274911	0.656742
1	0.274911	0.656742
1	0.274911	0.656742
1	0.274911	0.656742
1	0.274911	0.656742
1	0.274911	0.656742
1	0.274911	0.656742
1	0.274911	0.656742
1	0.274911	0.656742
1	0.274911	0.656742
1	0.274911	0.656742
1	0.274911	0.656742
1	0.274911	0.656742
1	0.274911	0.656742
1	0.274911	0.656742
1	0.274911	0.656742
1	0.274911	0.656742
1	0.274911	0.656742
1	0.274911	0.656742
1	0.274911	0.656742
1	0.274911	0.656742
1	0.274911	0.656742
1	0.274911	0.656742
1	0.274911	0.656742
1	0.274911	0.656742
1	0.274911	0.656742
1	0.274911	0.656742
1	0.274911	0.656742
1	0.274911	0.656742
1	0.274911	0.656742
1	0.274911	0.656742
1	0.274911	0.656742
1	0.274911	0.656742
1	0.274911	0.656742
1	0.274911	0.656742
1	0.274911	0.656742
1	0.274911	0.656742
1	0.274911	0.656742
1	0.274911	0.656742
1	0.274911	0.656742
1	0.274911	0.656742
1	0.274911	0.656742
1	0.274911	0.656742
1	0.274911	0.656742
1	0.274911	0.656742
1	0.274911	0.656742
1	0.274911	0.656742
1	0.274911	0.656742
1	0.274911	0.656742
1	0.274911	0.656742
1	0.274911	0.656742
1	0.274911	0.656742
1	0.274911	0.656742
1	0.274911	0.656742
1	0.274911	0.656742
1	0.274911	0.656742
1	0.274911	0.656742
1	0.274911	0.656742
1	0.274911	0.656742
1	0.274911	0.656742
1	0.274911	0.656742
1	0.274911	0.656742
1	0.274911	0.656742
1	0.274911	0.656742
1	0.274911	0.656742
1	0.274911	0.656742
1	0.274911	0.656742
1	0.274911	0.656742
1	0.274911	0.656742
1	0.274911	0.656742
1	0.274911	0.656742
1	0.274911	0.656742
1	0.274911	0.656742
1	0.274911	0.656742
1	0.274911	0.656742
1	0.274911	0.656742
1	0.274911	0.656742
1	0.274911	0.656742
1	0.274911	0.656742
1	0.274911	0.656742
1	0.274911	0.656742
1	0.274911	0.656742
1	0.274911	0.656742
1	0.274911	0.656742
1	0.274911	0.656742
1	0.274911	0.656742
1	0.274911	0.656742
1	0.274911	0.656742
1	0.274911	0.656742
1	0.274911	0.656742
1	0.274911	0.656742
1	0.274911	0.656742
1	0.274911	0.656742
1	0.274911	0.656742
1	0.274911	0.656742
0	0.274911	0.656742
1	0.274911	0.848314
1	0.274911	0.848314
1	0.274911	0.848314
1	0.274911	0.848314
1	0.274911	0.848314
1	0.274911	0.848314
1	0.274911	0.848314
1	0.274911	0.848314
1	0.274911	0.848314
1	0.274911	0.848314
1	0.274911	0.848314
1	0.274911	0.848314
1	0.274911	0.848314
1	0.274911	0.848314
1	0.274911	0.848314
1	0.274911	0.848314
1	0.274911	0.848314
1	0.274911	0.848314
1	0.274911	0.848314
1	0.274911	0.848314
1	0.274911	0.848314
1	0.274911	0.848314
1	0.274911	0.848314
1	0.274911	0.848314
1	0.274911	0.848314
1	0.274911	0.848314
1	0.274911	0.848314
1	0.274911	0.848314
1	0.274911	0.848314
1	0.274911	0.848314
1	0.274911	0.848314
1	0.274911	0.848314
1	0.274911	0.848314
1	0.274911	0.848314
1	0.274911	0.848314
1	0.274911	0.848314
1	0.274911	0.848314
1	0.274911	0.848314
1	0.274911	0.848314
1	0.274911	0.848314
1	0.274911	0.848314
1	0.274911	0.848314
1	0.274911	0.848314
1	0.274911	0.848314
1	0.274911	0.848314
1	0.274911	0.848314
1	0.274911	0.848314
1	0.274911	0.848314
1	0.274911	0.848314
1	0.274911	0.848314
1	0.274911	0.848314
1	0.274911	0.848314
1	0.274911	0.848314
0	0.274911	0.848314
0	0.274911	0.848314
1	0.274911	1.03989
1	0.274911	1.03989
1	0.274911	1.03989
1	0.274911	1.03989
1	0.274911	1.03989
1	0.274911	1.03989
1	0.274911	1.03989
1	0.274911	1.03989
1	0.274911	1.03989
1	0.274911	1.03989
1	0.274911	1.03989
1	0.274911	1.03989
1	0.274911	1.03989
1	0.274911	1.03989
1	0.274911	1.03989
1	0.274911	1.03989
1	0.274911	1.03989
1	0.274911	1.03989
1	0.274911	1.03989
1	0.274911	1.03989
1	0.274911	1.03989
1	0.274911	1.03989
1	0.274911	1.03989
1	0.274911	1.03989
1	0.274911	1.03989
1	0.274911	1.03989
1	0.274911	1.03989
1	0.274911	1.03989
1	0.274911	1.03989
1	0.274911	1.23146
1	0.274911	1.23146
1	0.274911	1.23146
1	0.274911	1.23146
1	0.274911	1.23146
1	0.274911	1.23146
1	0.274911	1.23146
1	0.274911	1.23146
1	0.274911	1.23146
1	0.274911	1.23146
1	0.274911	1.42303
1	0.274911	1.42303
1	0.274911	1.42303
1	0.274911	1.42303
1	0.274911	1.42303
1	0.274911	1.42303
1	0.274911	1.42303
1	0.274911	1.42303
1	0.274911	1.42303
1	0.274911	1.42303
1	0.274911	1.6146
1	0.274911	1.80617
1	0.403614	-0.875831
1	0.403614	-0.875831
1	0.403614	-0.875831
0	0.403614	-0.875831
1	0.403614	-0.684259
1	0.403614	-0.684259
1	0.403614	-0.684259
1	0.403614	-0.684259
1	0.403614	-0.684259
1	0.403614	-0.684259
1	0.403614	-0.492688
1	0.403614	-0.492688
1	0.403614	-0.492688
1	0.403614	-0.492688
1	0.403614	-0.492688
1	0.403614	-0.492688
1	0.403614	-0.492688
1	0.403614	-0.492688
1	0.403614	-0.492688
1	0.403614	-0.492688
1	0.403614	-0.492688
1	0.403614	-0.301116
1	0.403614	-0.301116
1	0.403614	-0.301116
1	0.403614	-0.301116
1	0.403614	-0.301116
1	0.403614	-0.301116
1	0.403614	-0.301116
1	0.403614	-0.301116
1	0.403614	-0.301116
1	0.403614	-0.301116
1	0.403614	-0.301116
1	0.403614	-0.301116
1	0.403614	-0.301116
1	0.403614	-0.301116
1	0.403614	-0.301116
1	0.403614	-0.301116
1	0.403614	-0.301116
1	0.403614	-0.301116
1	0.403614	-0.301116
1	0.403614	-0.301116
1	0.403614	-0.301116
1	0.403614	-0.301116
1	0.403614	-0.301116
1	0.403614	-0.301116
1	0.403614	-0.301116
1	0.403614	-0.301116
1	0.403614	-0.301116
1	0.403614	-0.301116
1	0.403614	-0.301116
1	0.403614	-0.301116
1	0.403614	-0.301116
1	0.403614	-0.301116
1	0.403614	-0.301116
1	0.403614	-0.301116
1	0.403614	-0.301116
1	0.403614	-0.301116
1	0.403614	-0.301116
1	0.403614	-0.301116
1	0.403614	-0.301116
1	0.403614	-0.301116
1	0.403614	-0.301116
1	0.403614	-0.301116
1	0.403614	-0.301116
1	0.403614	-0.301116
1	0.403614	-0.301116
1	0.403614	-0.301116
1	0.403614	-0.301116
1	0.403614	-0.301116
1	0.403614	-0.301116
1	0.403614	-0.301116
1	0.403614	-0.301116
1	0.403614	-0.301116
1	0.403614	-0.301116
1	0.403614	-0.301116
0	0.403614	-0.301116
0	0.403614	-0.301116
0	0.403614	-0.301116
1	0.403614	-0.109544
1	0.403614	-0.109544
1	0.403614	-0.109544
1	0.403614	-0.109544
1	0.403614	-0.109544
1	0.403614	-0.109544
1	0.403614	-0.109544
1	0.403614	-0.109544
1	0.403614	-0.109544
1	0.403614	-0.109544
1	0.403614	-0.109544
1	0.403614	-0.109544
1	0.403614	-0.109544
1	0.403614	-0.109544
1	0.403614	-0.109544
1	0.403614	-0.109544
1	0.403614	-0.109544
1	0.403614	-0.109544
1	0.403614	-0.109544
1	0.403614	-0.109544
1	0.403614	-0.109544
1	0.403614	-0.109544
1	0.403614	-0.109544
1	0.403614	-0.109544
1	0.403614	-0.109544
1	0.403614	-0.109544
1	0.403614	-0.109544
1	0.403614	-0.109544
1	0.403614	-0.109544
1	0.403614	-0.109544
1	0.403614	-0.109544
1	0.403614	-0.109544
1	0.403614	-0.109544
1	0.403614	-0.109544
1	0.403614	-0.109544
1	0.403614	-0.109544
1	0.403614	-0.109544
1	0.403614	-0.109544
1	0.403614	-0.109544
1	0.403614	-0.109544
1	0.403614	-0.109544
1	0.403614	-0.109544
1	0.403614	-0.109544
1	0.403614	-0.109544
1	0.403614	-0.109544
1	0.403614	-0.109544
1	0.403614	-0.109544
1	0.403614	-0.109544
1	0.403614	-0.109544
1	0.403614	-0.109544
1	0.403614	-0.109544
1	0.403614	-0.109544
1	0.403614	-0.109544
1	0.403614	-0.109544
1	0.403614	-0.109544
1	0.403614	-0.109544
1	0.403614	-0.109544
1	0.403614	-0.109544
1	0.403614	-0.109544
1	0.403614	-0.109544
1	0.403614	-0.109544
1	0.403614	-0.109544
1	0.403614	-0.109544
1	0.403614	-0.109544
1	0.403614	-0.109544
1	0.403614	-0.109544
1	0.403614	-0.109544
1	0.403614	-0.109544
1	0.403614	-0.109544
1	0.403614	-0.109544
1	0.403614	-0.109544
1	0.403614	-0.109544
1	0.403614	-0.109544
1	0.403614	-0.109544
1	0.403614	-0.109544
1	0.403614	-0.109544
1	0.403614	-0.109544
1	0.403614	-0.109544
1	0.403614	-0.109544
1	0.403614	-0.109544
1	0.403614	-0.109544
1	0.403614	-0.109544
1	0.403614	-0.109544
1	0.403614	-0.109544
1	0.403614	-0.109544
1	0.403614	-0.109544
1	0.403614	-0.109544
1	0.403614	-0.109544
1	0.403614	-0.109544
1	0.403614	-0.109544
1	0.403614	-0.109544
1	0.403614	-0.109544
1	0.403614	-0.109544
1	0.403614	-0.109544
1	0.403614	-0.109544
1	0.403614	-0.109544
1	0.403614	-0.109544
1	0.403614	-0.109544
1	0.403614	-0.109544
1	0.403614	-0.109544
1	0.403614	-0.109544
1	0.403614	-0.109544
1	0.403614	-0.109544
1	0.403614	-0.109544
1	0.403614	-0.109544
1	0.403614	-0.109544
1	0.403614	-0.109544
1	0.403614	-0.109544
1	0.403614	-0.109544
1	0.403614	-0.109544
1	0.403614	-0.109544
1	0.403614	-0.109544
0	0.403614	-0.109544
0	0.403614	-0.109544
1	0.403614	0.0820271
1	0.403614	0.0820271
1	0.403614	0.0820271
1	0.403614	0.0820271
1	0.403614	0.0820271
1	0.403614	0.0820271
1	0.403614	0.0820271
1	0.403614	0.0820271
1	0.403614	0.0820271
1	0.403614	0.0820271
1	0.403614	0.0820271
1	0.403614	0.0820271
1	0.403614	0.0820271
1	0.403614	0.0820271
1	0.403614	0.0820271
1	0.403614	0.0820271
1	0.403614	0.0820271
1	0.403614	0.0820271
1	0.403614	0.0820271
1	0.403614	0.0820271
1	0.403614	0.0820271
